,plot_id,value,first_date,last_date,total_area,credits_all,eco_id_list,eco_id,area_certifier,proportion_certified,credits_certified,credits_imrv
76,128,gold,2014-05-31,2023-12-31,69.11770299659972,1188.359966127815,"[53, 79, 87, 792, 1099, 1104, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2402, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 6853, 6868, 7144, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12244]","53, 79, 87, 792, 1099, 1104, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2402, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 6853, 6868, 7144, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12244",0.0,0.0,0.0,1188.359966127815
77,129,platinum,2020-08-31,2023-12-31,23.108303288899297,99.96422950103032,"[3516, 3522, 4138, 5700, 6853, 6868, 7205, 8414, 8915, 10620, 10747, 10815]","3516, 3522, 4138, 5700, 6853, 6868, 7205, 8414, 8915, 10620, 10747, 10815",22.4,0.9693485376211264,96.9001796812464,3.0640498197839188
78,130,platinum,2016-05-31,2023-12-31,25.89201862702556,303.72681979426915,"[53, 79, 792, 1213, 2307, 2931, 2934, 3532, 3536, 3601, 3613, 5196, 5700, 6853, 6868, 7205, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 10620, 10747, 10815, 11593, 11604, 11622, 12003, 12006, 12053]","53, 79, 792, 1213, 2307, 2931, 2934, 3532, 3536, 3601, 3613, 5196, 5700, 6853, 6868, 7205, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 10620, 10747, 10815, 11593, 11604, 11622, 12003, 12006, 12053",26.0,1.0,303.72681979426915,0.0
79,131,gold,2023-03-31,2023-12-31,22.759168592183787,74.54704936454718,"[3516, 3522, 3648, 3715, 5737, 6433, 6778, 6853, 6868, 9486, 10815, 11269]","3516, 3522, 3648, 3715, 5737, 6433, 6778, 6853, 6868, 9486, 10815, 11269",16.6,0.7293763800185988,54.37285700658121,20.174192357965968
80,132,platinum,2023-03-31,2023-12-31,16.39597067620718,32.23372366047082,"[3648, 3715, 9486, 11269]","3648, 3715, 9486, 11269",0.0,0.0,0.0,32.23372366047082
81,135,platinum,2016-05-31,2023-12-31,46.54200508957904,586.4996732605649,"[53, 79, 792, 1213, 2307, 2931, 2934, 3532, 3536, 3601, 3613, 5196, 5700, 6853, 6868, 7205, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 10620, 10747, 10815, 11593, 11604, 11622, 11893, 11898, 12003, 12006, 12053]","53, 79, 792, 1213, 2307, 2931, 2934, 3532, 3536, 3601, 3613, 5196, 5700, 6853, 6868, 7205, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 10620, 10747, 10815, 11593, 11604, 11622, 11893, 11898, 12003, 12006, 12053",44.7,0.9604227388563569,563.2876225312701,23.212050729294745
82,138,platinum,2014-05-31,2023-12-31,16.104949933175362,271.7992053287343,"[53, 79, 87, 792, 1213, 2307, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 5700, 6853, 6868, 7144, 7205, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11593, 11601, 11604, 11613, 11622, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12244]","53, 79, 87, 792, 1213, 2307, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 5700, 6853, 6868, 7144, 7205, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11593, 11601, 11604, 11613, 11622, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12244",12.7,0.78857742822526,214.33471833180266,57.46448699693162
83,139,gold,2023-03-31,2023-12-31,32.39683091691507,106.46615094978422,"[3516, 3522, 3648, 3715, 5737, 6433, 6778, 6853, 6868, 9486, 10815, 11269]","3516, 3522, 3648, 3715, 5737, 6433, 6778, 6853, 6868, 9486, 10815, 11269",43.0,1.0,106.46615094978422,0.0
84,140,platinum,2014-05-31,2023-12-31,40.88759402965579,695.167156926203,"[53, 79, 87, 792, 1104, 1213, 2307, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 5700, 6853, 6868, 7144, 7205, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11575, 11593, 11601, 11604, 11613, 11622, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12244]","53, 79, 87, 792, 1104, 1213, 2307, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 5700, 6853, 6868, 7144, 7205, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11575, 11593, 11601, 11604, 11613, 11622, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12244",31.2,0.7630676428984945,530.4595638561256,164.70759307007745
85,141,gold,2022-12-31,2023-12-31,42.14540319979862,105.22681145500931,"[2083, 3748, 3750, 4138, 5514, 6853, 6868, 10500, 10501, 10620, 10815]","2083, 3748, 3750, 4138, 5514, 6853, 6868, 10500, 10501, 10620, 10815",41.5,0.9846862729788357,103.61539678907978,1.6114146659295363
86,142,gold,2023-03-31,2023-12-31,14.462332780653448,41.626298715931824,"[3516, 3522, 3648, 6778, 6853, 6868, 9486, 10815, 11269]","3516, 3522, 3648, 6778, 6853, 6868, 9486, 10815, 11269",12.0,0.8297416593851747,34.53907417062024,7.087224545311583
87,144,platinum,2014-02-28,2023-12-31,57.80948159276131,1244.5678408842443,"[53, 69, 72, 74, 79, 80, 87, 414, 415, 426, 441, 792, 807, 915, 1099, 1104, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2715, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 3990, 3991, 5101, 5196, 7144, 7375, 7380, 7417, 8208, 8293, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10149, 10380, 10756, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11545, 11549, 11564, 11570, 11573, 11574, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 11905, 11906, 11907, 12003, 12006, 12039, 12053, 12118, 12201, 12244]","53, 69, 72, 74, 79, 80, 87, 414, 415, 426, 441, 792, 807, 915, 1099, 1104, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2715, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 3990, 3991, 5101, 5196, 7144, 7375, 7380, 7417, 8208, 8293, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10149, 10380, 10756, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11545, 11549, 11564, 11570, 11573, 11574, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 11905, 11906, 11907, 12003, 12006, 12039, 12053, 12118, 12201, 12244",43.2,0.747282259064737,930.0434676953003,314.5243731889441
88,150,gold,2023-09-30,2023-11-30,110.1245275290584,55.06226369321573,[10758],10758,145.0,1.0,55.06226369321573,0.0
89,151,gold,2023-05-31,2023-12-31,136.57481979701183,85.45136851089929,"[5547, 10620, 10758, 10815]","5547, 10620, 10758, 10815",104.0,0.7614873675438337,65.07013766038274,20.38123085051654
90,153,gold,2022-12-31,2023-12-31,8.607781140656678,23.671398096946792,"[2083, 4138, 6853, 6868, 10620, 10815]","2083, 4138, 6853, 6868, 10620, 10815",0.0,0.0,0.0,23.671398096946792
91,154,gold,2020-08-31,2023-12-31,178.64807651250436,568.475170328933,"[2671, 3168, 4138, 8915, 9197, 10620, 10758, 10815]","2671, 3168, 4138, 8915, 9197, 10620, 10758, 10815",135.0,0.755675642500135,429.58283958369014,138.8923307452429
92,155,gold,2023-09-30,2023-11-30,56.90514571118822,4.356136568686421,[10620],10620,57.3,1.0,4.356136568686421,0.0
93,156,platinum,2023-11-30,2023-12-31,60.28388761298723,27.12774936733176,[11269],11269,30.0,0.497645410538138,13.499999970881527,13.62774939645023
94,157,gold,2023-04-30,2023-11-30,8.701568266370861,4.664438976115115,"[4488, 10758]","4488, 10758",28.5,1.0,4.664438976115115,0.0
95,158,platinum,2023-03-31,2023-12-31,47.002096189728356,101.63330616495632,"[3516, 3522, 3648, 3715, 9486, 11269]","3516, 3522, 3648, 3715, 9486, 11269",36.0,0.7659232867973087,77.84331590594053,23.7899902590158
96,159,gold,2020-08-31,2023-12-31,92.85158598433748,299.8007006768642,"[2671, 3168, 4138, 6853, 6868, 8915, 9197, 10620, 10758, 10815]","2671, 3168, 4138, 6853, 6868, 8915, 9197, 10620, 10758, 10815",77.6,0.835742321225292,250.55613348865148,49.24456718821274
97,162,gold,2023-05-31,2023-11-30,22.88408534724456,12.01085132530266,"[5211, 5212, 10758]","5211, 5212, 10758",22.0,0.9613668043170879,11.546833755733878,0.4640175695687821
98,163,gold,2023-09-30,2023-11-30,11.776168123812717,5.888084053890936,[10758],10758,7.9,0.6708464007086757,3.9499999946228828,1.9380840592680533
99,164,gold,2023-03-31,2023-12-31,26.921428152417054,88.61636750258046,"[3516, 3522, 3648, 3715, 5737, 5778, 6433, 6778, 6853, 6868, 8225, 9486, 10815, 11269]","3516, 3522, 3648, 3715, 5737, 5778, 6433, 6778, 6853, 6868, 8225, 9486, 10815, 11269",34.5,1.0,88.61636750258046,0.0
100,168,gold,2023-01-31,2023-12-31,403.7086282883896,461.17923704589947,"[2671, 3168, 5547, 10620, 10758, 10815]","2671, 3168, 5547, 10620, 10758, 10815",0.0,0.0,0.0,461.17923704589947
101,169,platinum,2023-08-31,2023-12-31,60.58978221492569,30.601683272948698,"[9400, 9486, 11269]","9400, 9486, 11269",47.3,0.7806596800796572,23.88950027375913,6.712182999189569
102,169,gold,2023-08-31,2023-12-31,60.58978221492569,58.547138411908236,"[9400, 9486, 11269]","9400, 9486, 11269",47.3,0.7806596800796572,45.705390342219694,12.84174806968854
103,171,platinum,2014-05-31,2023-12-31,24.35608516938945,335.2575809453971,"[53, 79, 792, 1213, 2307, 2931, 2934, 3532, 3536, 3601, 5196, 5700, 6853, 6868, 7205, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 10620, 10747, 10815, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11593, 11601, 11604, 11613, 11622, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12244]","53, 79, 792, 1213, 2307, 2931, 2934, 3532, 3536, 3601, 5196, 5700, 6853, 6868, 7205, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 10620, 10747, 10815, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11593, 11601, 11604, 11613, 11622, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12244",16.6,0.6815545225988436,228.49632052888327,106.76126041651379
104,174,gold,2023-09-30,2023-12-31,70.31556660262187,35.38824283638368,"[10758, 10815]","10758, 10815",67.0,0.9528473314968887,33.71959275301208,1.6686500833716025
105,175,gold,2023-03-31,2023-12-31,27.478133396783868,59.66467950221195,"[3516, 3522, 3648, 3715, 9486, 11269]","3516, 3522, 3648, 3715, 9486, 11269",13.0,0.47310346056917985,28.227566346247485,31.437113155964468
106,176,gold,2022-12-31,2023-12-31,30.17530607005169,87.1659937817909,"[2083, 2671, 3168, 4138, 6853, 6868, 10620, 10815]","2083, 2671, 3168, 4138, 6853, 6868, 10620, 10815",39.8,1.0,87.1659937817909,0.0
107,177,gold,2023-09-30,2023-11-30,13.49357411974583,6.746787048543454,[10620],10620,11.3,0.8374356489778448,5.649999990512306,1.0967870580311483
108,178,gold,2023-04-30,2023-12-31,41.74551332074394,81.52763982583299,"[3715, 9486, 11099, 11269]","3715, 9486, 11099, 11269",0.0,0.0,0.0,81.52763982583299
109,179,gold,2023-05-31,2023-09-30,1148.6117280731823,775.5416226644841,"[6460, 7593, 8135, 8399, 8535]","6460, 7593, 8135, 8399, 8535",0.0,0.0,0.0,775.5416226644841
110,180,gold,2023-08-31,2023-12-31,311.2618050761574,452.1390899978072,"[9400, 9486, 11269]","9400, 9486, 11269",165.0,0.5301003763042142,239.6791017496826,212.45998824812463
111,181,platinum,2020-08-31,2023-12-31,35.396486396003844,5.821666555541475,"[2083, 4138, 5700, 6853, 6868, 7205, 8414, 8915, 10620, 10747, 10815]","2083, 4138, 5700, 6853, 6868, 7205, 8414, 8915, 10620, 10747, 10815",30.2,0.8531920276530466,4.966999492842358,0.8546670626991164
112,181,gold,2020-08-31,2023-12-31,35.396486396003844,143.45487669662708,"[2083, 3516, 3522, 4138, 5700, 6853, 6868, 8414, 8915, 10620, 10747, 10815]","2083, 3516, 3522, 4138, 5700, 6853, 6868, 8414, 8915, 10620, 10747, 10815",30.2,0.8531920276530466,122.39455712551305,21.06031957111404
113,182,platinum,2014-05-31,2023-12-31,52.679780118673655,1026.091172978517,"[53, 79, 87, 792, 807, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2402, 2715, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10149, 10380, 10756, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12201, 12244]","53, 79, 87, 792, 807, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2402, 2715, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10149, 10380, 10756, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12201, 12244",27.7,0.525818443767214,539.537663738839,486.5535092396781
114,183,gold,2023-09-30,2023-11-30,42.28920948153218,21.144604712464048,[10758],10758,36.7,0.8678336731744063,18.349999975438536,2.7946047370255123
115,184,gold,2023-04-30,2023-12-31,12.601549235739602,24.57302096128448,"[3715, 9486, 11269]","3715, 9486, 11269",7.1,0.563422787720695,13.844999972725974,10.728020988558507
116,185,gold,2023-04-30,2023-12-31,32.533429220100885,63.440186854614765,"[3715, 9486, 11269]","3715, 9486, 11269",31.0,0.9528660440396043,60.449999881290076,2.9901869733246875
117,186,gold,2023-04-30,2023-12-31,5.11833038963201,9.980744239957668,"[3715, 9486, 11269]","3715, 9486, 11269",3.5,0.6838167397497054,6.824999986443503,3.155744253514164
118,187,gold,2023-04-30,2023-12-31,41.425574601811455,61.22526828579453,"[3715, 9486, 11269]","3715, 9486, 11269",23.7,0.5721103503767367,35.027609690895616,26.19765859489891
119,188,gold,2014-05-31,2023-12-31,57.643132401329986,994.8262779695647,"[53, 79, 87, 792, 1104, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2402, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 6853, 6868, 7144, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12244]","53, 79, 87, 792, 1104, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2402, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 6853, 6868, 7144, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12244",70.6,1.0,994.8262779695647,0.0
120,189,gold,2023-04-30,2023-12-31,28.16296438031117,54.91778043234936,"[3715, 9486, 11269]","3715, 9486, 11269",0.0,0.0,0.0,54.91778043234936
121,190,platinum,2014-02-28,2023-12-31,247.75918968944316,5725.496800284981,"[53, 69, 72, 74, 79, 80, 87, 414, 415, 426, 441, 792, 807, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2563, 2565, 2715, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 3990, 3991, 5196, 5720, 7144, 7375, 7380, 7417, 8208, 8293, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10149, 10380, 10756, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11545, 11549, 11564, 11570, 11571, 11573, 11574, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 11905, 11906, 11907, 12003, 12006, 12039, 12053, 12118, 12201, 12244]","53, 69, 72, 74, 79, 80, 87, 414, 415, 426, 441, 792, 807, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2563, 2565, 2715, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 3990, 3991, 5196, 5720, 7144, 7375, 7380, 7417, 8208, 8293, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10149, 10380, 10756, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11545, 11549, 11564, 11570, 11571, 11573, 11574, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 11905, 11906, 11907, 12003, 12006, 12039, 12053, 12118, 12201, 12244",250.0,1.0,5725.496800284981,0.0
122,191,platinum,2014-03-31,2023-12-31,129.96577629886846,2777.4220343193697,"[53, 74, 79, 87, 792, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2402, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9023, 9330, 9338, 9344, 10149, 10380, 10756, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11545, 11549, 11571, 11574, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12201, 12244]","53, 74, 79, 87, 792, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2402, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9023, 9330, 9338, 9344, 10149, 10380, 10756, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11545, 11549, 11571, 11574, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12201, 12244",130.0,1.0,2777.4220343193697,0.0
123,192,platinum,2014-03-31,2023-12-31,282.0189277559333,6153.995034207089,"[53, 74, 79, 87, 441, 792, 807, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2402, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10149, 10380, 10756, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11545, 11549, 11571, 11574, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 11920, 11921, 12003, 12006, 12039, 12053, 12118, 12201, 12244]","53, 74, 79, 87, 441, 792, 807, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2402, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10149, 10380, 10756, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11545, 11549, 11571, 11574, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 11920, 11921, 12003, 12006, 12039, 12053, 12118, 12201, 12244",297.0,1.0,6153.995034207089,0.0
124,199,platinum,2016-05-31,2023-12-31,97.8411098684858,603.8632616829467,"[79, 792, 1213, 2083, 2307, 3601, 4138, 5700, 6853, 6868, 7205, 8208, 8414, 8915, 10380, 10620, 10747, 10815, 10850, 11604, 11622]","79, 792, 1213, 2083, 2307, 3601, 4138, 5700, 6853, 6868, 7205, 8208, 8414, 8915, 10380, 10620, 10747, 10815, 10850, 11604, 11622",96.9,0.9903812429177183,598.0548476579041,5.808414025042547
125,199,gold,2016-05-31,2023-12-31,97.8411098684858,23.957900211882524,"[79, 792, 2083, 4138, 5700, 6853, 6868, 7205, 8208, 8414, 8915, 10380, 10620, 10747, 10815]","79, 792, 2083, 4138, 5700, 6853, 6868, 7205, 8208, 8414, 8915, 10380, 10620, 10747, 10815",96.9,0.9903812429177183,23.72745498954288,0.2304452223396423
126,200,gold,2023-09-30,2023-11-30,52.74741152929283,26.373705727948128,[10758],10758,27.9,0.5289359077744691,13.949999980588958,12.42370574735917
127,201,gold,2023-09-30,2023-11-30,75.39308547494618,38.53849000849019,"[10620, 10758]","10620, 10758",73.2,0.9709113181781776,37.41745613473974,1.1210338737504548
128,202,platinum,2014-02-28,2023-12-31,10391.16954373705,139777.1423318612,"[53, 69, 72, 74, 79, 87, 414, 415, 426, 441, 792, 807, 1099, 1104, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2715, 2892, 2931, 2934, 3060, 3140, 3532, 3536, 3601, 3957, 3990, 3991, 4138, 5196, 6853, 6868, 7144, 7205, 7375, 7380, 7417, 8208, 8293, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10028, 10149, 10380, 10747, 10756, 10815, 10896, 10897, 10899, 10905, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11545, 11549, 11571, 11574, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 11905, 11906, 11920, 11921, 12003, 12006, 12039, 12053, 12118, 12201, 12244]","53, 69, 72, 74, 79, 87, 414, 415, 426, 441, 792, 807, 1099, 1104, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2715, 2892, 2931, 2934, 3060, 3140, 3532, 3536, 3601, 3957, 3990, 3991, 4138, 5196, 6853, 6868, 7144, 7205, 7375, 7380, 7417, 8208, 8293, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10028, 10149, 10380, 10747, 10756, 10815, 10896, 10897, 10899, 10905, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11545, 11549, 11571, 11574, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 11905, 11906, 11920, 11921, 12003, 12006, 12039, 12053, 12118, 12201, 12244",10345.0,0.9955568481928121,139156.09126930582,621.0510625553702
129,206,platinum,2014-05-31,2023-12-31,74.76834515131328,1450.2971268479153,"[53, 79, 87, 792, 1099, 1104, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2402, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 5700, 6853, 6868, 7144, 7205, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12201, 12244]","53, 79, 87, 792, 1099, 1104, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2402, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 5700, 6853, 6868, 7144, 7205, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12201, 12244",74.6,0.9977484435295098,1447.0317009678274,3.2654258800878364
130,207,platinum,2023-09-30,2023-12-31,55707.767822066155,4843.919182920532,"[10920, 10938, 10942, 11721, 11732, 11990, 11992, 12035]","10920, 10938, 10942, 11721, 11732, 11990, 11992, 12035",55451.0,0.9953908075641034,4821.59262726252,22.32655565801193
131,207,gold,2023-07-31,2023-12-31,55707.767822066155,32695.1204273476,"[7593, 8535, 10919, 10920, 10938, 10942, 11721, 11732, 11990, 11992, 12035]","7593, 8535, 10919, 10920, 10938, 10942, 11721, 11732, 11990, 11992, 12035",55451.0,0.9953908075641034,32544.42232558314,150.69810176446015
